HUC12,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel,Place
20600050506,425825,BAY685,SWM,CMON,MDDNR,MDDNR,XFG6431,11/15/2016,11:30:00,2.7,,,2.4,BS,D,S1,TDP,,0.017,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,425810,BAY686,SWM,CMON,MDDNR,MDDNR,XFG6431,12/8/2016,10:30:00,3.6,,,3.3,BS,D,S1,TDP,,0.0137,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,425767,BAY679,SWM,CMON,MDDNR,MDDNR,XFG6431,8/23/2016,8:30:00,3.7,,,3.4,BS,D,S1,TDP,,0.023,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,425766,BAY678,SWM,CMON,MDDNR,MDDNR,XFG6431,8/11/2016,9:30:00,3.4,,,3.1,BS,D,S1,TDP,,0.0215,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,422243,BAY675,SWM,CMON,MDDNR,MDDNR,XFG6431,6/28/2016,8:30:00,4,,,3.7,BS,D,S1,TDP,,0.0142,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,422242,BAY674,SWM,CMON,MDDNR,MDDNR,XFG6431,6/14/2016,8:30:00,3.3,,,3,BS,D,S1,TDP,,0.0125,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,422188,BAY673,SWM,CMON,MDDNR,MDDNR,XFG6431,5/31/2016,9:30:00,3.7,,,3.4,BS,D,S1,TDP,,0.0079,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,422187,BAY673,SWM,CMON,MDDNR,MDDNR,XFG6431,5/16/2016,10:00:00,3.2,,,2.9,BS,D,S1,TDP,,0.0107,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,447846,BAY697,SWM,CMON,MDDNR,MDDNR,XFG2810,5/18/2017,8:30:00,3.3,,,3,BS,D,S1,TDP,,0.0078,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447796,BAY705,SWM,CMON,MDDNR,MDDNR,XFG2810,9/27/2017,7:30:00,3.5,,,3.2,BS,D,S1,TDP,,0.0142,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447795,BAY704,SWM,CMON,MDDNR,MDDNR,XFG2810,9/12/2017,8:45:00,3.6,,,3.3,BS,D,S1,TDP,,0.02,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447743,BAY707,SWM,CMON,MDDNR,MDDNR,XFG2810,10/31/2017,9:00:00,3.1,,,2.8,BS,D,S1,TDP,,0.0147,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447742,BAY706,SWM,CMON,MDDNR,MDDNR,XFG2810,10/11/2017,7:30:00,3.2,,,2.9,BS,D,S1,TDP,,0.0209,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447650,BAY701,SWM,CMON,MDDNR,MDDNR,XFG2810,7/27/2017,7:15:00,3.9,,,3.6,BS,D,S1,TDP,,0.0158,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447649,BAY700,SWM,CMON,MDDNR,MDDNR,XFG2810,7/13/2017,8:30:00,3.2,,,2.9,BS,D,S1,TDP,,0.0117,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447592,BAY703,SWM,CMON,MDDNR,MDDNR,XFG2810,8/30/2017,10:15:00,3.5,,,3.2,BS,D,S1,TDP,,0.0209,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447591,BAY703,SWM,CMON,MDDNR,MDDNR,XFG2810,8/17/2017,9:30:00,3.8,,,3.5,BS,D,S1,TDP,,0.0195,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447538,BAY699,SWM,CMON,MDDNR,MDDNR,XFG2810,6/22/2017,8:30:00,3,,,2.7,BS,D,S1,TDP,,0.0222,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447537,BAY698,SWM,CMON,MDDNR,MDDNR,XFG2810,6/1/2017,8:00:00,3.4,,,3.1,BS,D,S1,TDP,,0.0089,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447488,BAY695,SWM,CMON,MDDNR,MDDNR,XFG2810,4/27/2017,8:15:00,3.3,,,3,BS,D,S1,TDP,,0.0078,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,422186,BAY672,SWM,CMON,MDDNR,MDDNR,XFG6431,5/2/2016,10:15:00,3.3,,,3,BS,D,S1,TDP,,0.0089,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,421926,BAY677,SWM,CMON,MDDNR,MDDNR,XFG6431,7/21/2016,9:45:00,3.5,,,3.2,BS,D,S1,TDP,,0.0155,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,421925,BAY676,SWM,CMON,MDDNR,MDDNR,XFG6431,7/11/2016,11:00:00,3.3,,,3,BS,D,S1,TDP,,0.0143,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,420660,BAY671,SWM,CMON,MDDNR,MDDNR,XFG6431,4/19/2016,10:15:00,3.3,,,3,BS,D,S1,TDP,,0.0099,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,420638,BAY668,SWM,CMON,MDDNR,MDDNR,XFG6431,3/1/2016,10:45:00,3.5,,,3.2,BS,D,S1,TDP,,0.0103,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,420622,BAY664,SWM,CMON,MDDNR,MDDNR,XFG6431,1/7/2016,9:15:00,2.8,,,2.5,BS,D,S1,TDP,,0.0134,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,414576,BAY662,SWM,CMON,MDDNR,MDDNR,XFG6431,12/1/2015,11:45:00,3,,,2.7,BS,D,S1,TDP,,0.0157,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,414556,BAY660,SWM,CMON,MDDNR,MDDNR,XFG6431,11/2/2015,11:30:00,2.6,,,2.3,BS,D,S1,TDP,,0.0177,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,412531,BAY639,SWM,CMON,MDDNR,MDDNR,XFG6431,12/16/2014,9:15:00,4.1,,,3.8,BS,D,S1,TDP,,0.0115,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400914,BAY658,SWM,CMON,MDDNR,MDDNR,XFG6431,10/8/2015,11:15:00,3.8,,,3.5,BS,D,S1,TDP,,0.0321,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400863,BAY657,SWM,CMON,MDDNR,MDDNR,XFG6431,9/22/2015,8:30:00,3.2,,,2.9,BS,D,S1,TDP,,0.0201,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400862,BAY656,SWM,CMON,MDDNR,MDDNR,XFG6431,9/8/2015,9:30:00,3.5,,,3.2,BS,D,S1,TDP,,0.016,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400800,BAY655,SWM,CMON,MDDNR,MDDNR,XFG6431,8/24/2015,9:00:00,3.2,,,2.9,BS,D,S1,TDP,,0.0206,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400799,BAY654,SWM,CMON,MDDNR,MDDNR,XFG6431,8/10/2015,10:15:00,3.5,,,3.2,BS,D,S1,TDP,,0.0166,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400752,BAY646,SWM,CMON,MDDNR,MDDNR,XFG6431,4/2/2015,9:30:00,3.1,,,2.8,BS,D,S1,TDP,,0.0088,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400703,BAY653,SWM,CMON,MDDNR,MDDNR,XFG6431,7/27/2015,10:15:00,3.4,,,3.1,BS,D,S1,TDP,,0.0149,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400702,BAY652,SWM,CMON,MDDNR,MDDNR,XFG6431,7/13/2015,9:15:00,3.6,,,3.3,BS,D,S1,TDP,,0.0147,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400649,BAY651,SWM,CMON,MDDNR,MDDNR,XFG6431,6/25/2015,9:30:00,3.6,,,3.3,BS,D,S1,TDP,,0.0126,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400648,BAY650,SWM,CMON,MDDNR,MDDNR,XFG6431,6/9/2015,8:15:00,3.7,,,3.4,BS,D,S1,TDP,,0.0113,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400597,BAY649,SWM,CMON,MDDNR,MDDNR,XFG6431,5/28/2015,10:45:00,3.1,,,2.8,BS,D,S1,TDP,,0.0103,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400596,BAY648,SWM,CMON,MDDNR,MDDNR,XFG6431,5/14/2015,9:30:00,2.7,,,2.4,BS,D,S1,TDP,,0.0105,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400595,BAY648,SWM,CMON,MDDNR,MDDNR,XFG6431,5/5/2015,8:30:00,3.7,,,3.4,BS,D,S1,TDP,,0.0078,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400504,BAY636,SWM,CMON,MDDNR,MDDNR,XFG6431,11/13/2014,10:00:00,3.1,,,2.8,BS,D,S1,TDP,,0.0114,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,400461,BAY635,SWM,CMON,MDDNR,MDDNR,XFG6431,10/30/2014,8:45:00,3.8,,,3.5,BS,D,S1,TDP,,0.0141,MG/L,L01 ,CBL,,,,,38.77315,-76.2823,T3,Harris Creek-Coptank River
20600050506,447487,BAY694,SWM,CMON,MDDNR,MDDNR,XFG2810,4/4/2017,7:15:00,3.4,,,3.1,BS,D,S1,TDP,,0.0085,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,447466,BAY692,SWM,CMON,MDDNR,MDDNR,XFG2810,3/8/2017,10:45:00,3.5,,,3.2,BS,D,S1,TDP,,0.0057,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,427161,BAY680,SWM,CMON,MDDNR,MDDNR,XFG2810,9/6/2016,8:30:00,3.8,,,3.5,BS,D,S1,TDP,,0.0429,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,425849,BAY683,SWM,CMON,MDDNR,MDDNR,XFG2810,10/25/2016,9:15:00,3.1,,,2.8,BS,D,S1,TDP,,0.021,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,425848,BAY682,SWM,CMON,MDDNR,MDDNR,XFG2810,10/3/2016,8:30:00,3.8,,,3.5,BS,D,S1,TDP,,0.0447,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,425823,BAY685,SWM,CMON,MDDNR,MDDNR,XFG2810,11/15/2016,10:00:00,3,,,2.7,BS,D,S1,TDP,,0.0184,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,425808,BAY686,SWM,CMON,MDDNR,MDDNR,XFG2810,12/8/2016,9:00:00,3.8,,,3.5,BS,D,S1,TDP,,0.0134,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,425765,BAY679,SWM,CMON,MDDNR,MDDNR,XFG2810,8/23/2016,8:00:00,4.3,,,4,BS,D,S1,TDP,,0.0261,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,425764,BAY678,SWM,CMON,MDDNR,MDDNR,XFG2810,8/11/2016,8:45:00,3.4,,,3.1,BS,D,S1,TDP,,0.0359,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,422239,BAY675,SWM,CMON,MDDNR,MDDNR,XFG2810,6/28/2016,9:45:00,3.6,,,3.3,BS,D,S1,TDP,,0.0082,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,422238,BAY674,SWM,CMON,MDDNR,MDDNR,XFG2810,6/14/2016,9:45:00,3.2,,,2.9,BS,D,S1,TDP,,0.0088,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,422182,BAY673,SWM,CMON,MDDNR,MDDNR,XFG2810,5/31/2016,8:15:00,3.1,,,2.8,BS,D,S1,TDP,,0.0085,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,422181,BAY673,SWM,CMON,MDDNR,MDDNR,XFG2810,5/16/2016,8:45:00,2.8,,,2.5,BS,D,S1,TDP,,0.0067,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,422180,BAY672,SWM,CMON,MDDNR,MDDNR,XFG2810,5/2/2016,9:00:00,3.1,,,2.8,BS,D,S1,TDP,,0.0102,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,421922,BAY677,SWM,CMON,MDDNR,MDDNR,XFG2810,7/21/2016,8:15:00,3.5,,,3.2,BS,D,S1,TDP,,0.0666,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,421921,BAY676,SWM,CMON,MDDNR,MDDNR,XFG2810,7/11/2016,9:30:00,3.5,,,3.2,BS,D,S1,TDP,,0.0132,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,420658,BAY671,SWM,CMON,MDDNR,MDDNR,XFG2810,4/19/2016,8:45:00,3.1,,,2.8,BS,D,S1,TDP,,0.01,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,420637,BAY668,SWM,CMON,MDDNR,MDDNR,XFG2810,3/1/2016,10:15:00,3.3,,,3,BS,D,S1,TDP,,0.0093,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,420621,BAY664,SWM,CMON,MDDNR,MDDNR,XFG2810,1/7/2016,10:00:00,3,,,2.7,BS,D,S1,TDP,,0.0161,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,414575,BAY662,SWM,CMON,MDDNR,MDDNR,XFG2810,12/1/2015,11:00:00,3,,,2.7,BS,D,S1,TDP,,0.0204,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,414555,BAY660,SWM,CMON,MDDNR,MDDNR,XFG2810,11/2/2015,10:30:00,2.9,,,2.6,BS,D,S1,TDP,,0.0282,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,412529,BAY639,SWM,CMON,MDDNR,MDDNR,XFG2810,12/16/2014,11:00:00,3.7,,,3.4,BS,D,S1,TDP,,0.0101,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400913,BAY658,SWM,CMON,MDDNR,MDDNR,XFG2810,10/8/2015,10:30:00,3.8,,,3.5,BS,D,S1,TDP,,0.0426,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400859,BAY657,SWM,CMON,MDDNR,MDDNR,XFG2810,9/22/2015,8:00:00,3.9,,,3.6,BS,D,S1,TDP,,0.0222,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400858,BAY656,SWM,CMON,MDDNR,MDDNR,XFG2810,9/8/2015,8:45:00,3.5,,,3.2,BS,D,S1,TDP,,0.0303,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400796,BAY655,SWM,CMON,MDDNR,MDDNR,XFG2810,8/24/2015,8:15:00,3.2,,,2.9,BS,D,S1,TDP,,0.0311,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400795,BAY654,SWM,CMON,MDDNR,MDDNR,XFG2810,8/10/2015,9:30:00,3.5,,,3.2,BS,D,S1,TDP,,0.0187,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400749,BAY647,SWM,CMON,MDDNR,MDDNR,XFG2810,4/23/2015,9:45:00,3.2,,,2.9,BS,D,S1,TDP,,0.0094,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400748,BAY646,SWM,CMON,MDDNR,MDDNR,XFG2810,4/2/2015,8:00:00,3.2,,,2.9,BS,D,S1,TDP,,0.0072,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400699,BAY653,SWM,CMON,MDDNR,MDDNR,XFG2810,7/27/2015,9:30:00,3.8,,,3.5,BS,D,S1,TDP,,0.0145,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400698,BAY652,SWM,CMON,MDDNR,MDDNR,XFG2810,7/13/2015,8:30:00,3.2,,,2.9,BS,D,S1,TDP,,0.0107,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400645,BAY651,SWM,CMON,MDDNR,MDDNR,XFG2810,6/25/2015,9:00:00,3.4,,,3.1,BS,D,S1,TDP,,0.0083,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400644,BAY650,SWM,CMON,MDDNR,MDDNR,XFG2810,6/9/2015,9:30:00,3.4,,,3.1,BS,D,S1,TDP,,0.0088,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400592,BAY649,SWM,CMON,MDDNR,MDDNR,XFG2810,5/28/2015,8:00:00,2.9,,,2.6,BS,D,S1,TDP,,0.0069,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400591,BAY648,SWM,CMON,MDDNR,MDDNR,XFG2810,5/14/2015,10:15:00,3,,,2.7,BS,D,S1,TDP,,0.01,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400502,BAY636,SWM,CMON,MDDNR,MDDNR,XFG2810,11/13/2014,9:30:00,3.1,,,2.8,BS,D,S1,TDP,,0.0078,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,400457,BAY635,SWM,CMON,MDDNR,MDDNR,XFG2810,10/30/2014,11:15:00,3.2,,,2.9,BS,D,S1,TDP,,0.0141,MG/L,L01 ,CBL,,,,,38.71252,-76.3168,T3,Harris Creek-Coptank River
20600050506,412530,BAY639,SWM,CMON,MDDNR,MDDNR,XFG4618,12/16/2014,9:45:00,2.7,,,1,S ,D,S1,TDP,,,MG/L,L01 ,CBL,RR,,,,38.74323,-76.30338,T3,Harris Creek-Coptank River
20600050506,412530,BAY639,SWM,CMON,MDDNR,MDDNR,XFG4618,12/16/2014,9:45:00,2.7,,,2,B ,D,S1,TDP,,,MG/L,L01 ,CBL,RR,,,,38.74323,-76.30338,T3,Harris Creek-Coptank River
20600050506,400503,BAY636,SWM,CMON,MDDNR,MDDNR,XFG4618,11/13/2014,10:45:00,2.6,,,1,S ,D,S1,TDP,,,MG/L,L01 ,CBL,RR,,,,38.74323,-76.30338,T3,Harris Creek-Coptank River
20600050506,400503,BAY636,SWM,CMON,MDDNR,MDDNR,XFG4618,11/13/2014,10:45:00,2.6,,,2,B ,D,S1,TDP,,,MG/L,L01 ,CBL,RR,,,,38.74323,-76.30338,T3,Harris Creek-Coptank River
20600050506,400459,BAY635,SWM,CMON,MDDNR,MDDNR,XFG4618,10/30/2014,9:25:00,2.8,,,1,S ,D,S1,TDP,,,MG/L,L01 ,CBL,RR,,,,38.74323,-76.30338,T3,Harris Creek-Coptank River
20600050506,400459,BAY635,SWM,CMON,MDDNR,MDDNR,XFG4618,10/30/2014,9:25:00,2.8,,,2,B ,D,S1,TDP,,,MG/L,L01 ,CBL,RR,,,,38.74323,-76.30338,T3,Harris Creek-Coptank River
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total_Records: 348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
